date,close,open,high,low
12/04/2023,40750.00,40500.00,41700.00,40500.00
11/04/2023,40700.00,41000.00,41000.00,40200.00
10/04/2023,41000.00,39200.00,41150.00,39200.00
07/04/2023,39000.00,38850.00,39050.00,38500.00
06/04/2023,39100.00,40000.00,40000.00,39050.00
05/04/2023,39750.00,39800.00,39850.00,39500.00
04/04/2023,39800.00,39100.00,39950.00,39050.00
03/04/2023,39000.00,39000.00,39200.00,38700.00
31/03/2023,38550.00,38550.00,38950.00,38250.00
30/03/2023,38600.00,38800.00,39200.00,38150.00
29/03/2023,38700.00,39250.00,39350.00,38700.00
28/03/2023,39100.00,38200.00,39300.00,38100.00
27/03/2023,38100.00,38000.00,38450.00,37850.00
24/03/2023,37950.00,37600.00,38200.00,37600.00
23/03/2023,37800.00,37600.00,37950.00,37500.00
22/03/2023,37950.00,38650.00,38650.00,37950.00
21/03/2023,38500.00,38800.00,38800.00,37500.00
20/03/2023,38100.00,39000.00,39400.00,38050.00
17/03/2023,39400.00,39900.00,39900.00,38850.00
16/03/2023,39400.00,40000.00,40000.00,38800.00
15/03/2023,40000.00,39600.00,40100.00,39400.00
14/03/2023,38600.00,39300.00,39600.00,38300.00
13/03/2023,39400.00,39750.00,40000.00,39400.00
10/03/2023,39750.00,39900.00,40100.00,39400.00
09/03/2023,40000.00,39600.00,40550.00,39550.00
08/03/2023,39400.00,39000.00,39550.00,38650.00
07/03/2023,39700.00,40000.00,40200.00,39200.00
06/03/2023,39400.00,39950.00,40500.00,39400.00
03/03/2023,39400.00,40300.00,40600.00,39400.00
02/03/2023,40300.00,40800.00,41000.00,40000.00
01/03/2023,40800.00,40000.00,41000.00,39250.00
28/02/2023,40000.00,40500.00,41200.00,39850.00
27/02/2023,40500.00,41000.00,41900.00,40500.00
24/02/2023,42100.00,42500.00,42950.00,41600.00
23/02/2023,43000.00,42800.00,43000.00,42000.00
22/02/2023,43000.00,44000.00,44500.00,43000.00
21/02/2023,44500.00,44400.00,45250.00,44400.00
20/02/2023,44300.00,43200.00,44300.00,42750.00
17/02/2023,43250.00,43300.00,43300.00,42850.00
16/02/2023,43300.00,43200.00,43500.00,42800.00
15/02/2023,42750.00,42500.00,43500.00,42500.00
14/02/2023,42500.00,42800.00,43000.00,42400.00
13/02/2023,42500.00,42100.00,42500.00,41500.00
10/02/2023,42100.00,44000.00,44450.00,42100.00
09/02/2023,44000.00,44400.00,45450.00,44000.00
08/02/2023,44500.00,45700.00,46000.00,44500.00
07/02/2023,45700.00,46650.00,48000.00,45700.00
06/02/2023,47150.00,47000.00,47200.00,45700.00
03/02/2023,47800.00,48050.00,48600.00,47800.00
02/02/2023,49900.00,46950.00,49900.00,46300.00
01/02/2023,47100.00,46200.00,47150.00,45700.00
31/01/2023,46500.00,45900.00,46500.00,45350.00
30/01/2023,46200.00,45900.00,46800.00,45400.00
27/01/2023,45900.00,46400.00,46900.00,45900.00
19/01/2023,45600.00,44950.00,46100.00,44750.00
18/01/2023,44950.00,43500.00,45200.00,43250.00
17/01/2023,43050.00,42400.00,43400.00,42200.00
16/01/2023,41900.00,42050.00,42300.00,41700.00
13/01/2023,42050.00,42400.00,42650.00,42050.00
12/01/2023,42100.00,42550.00,43000.00,42050.00
11/01/2023,42550.00,42300.00,43200.00,42300.00
10/01/2023,42200.00,42000.00,42600.00,41900.00
09/01/2023,42000.00,43150.00,43300.00,42000.00
06/01/2023,43150.00,43600.00,43850.00,43150.00
05/01/2023,43600.00,43900.00,44000.00,43300.00
04/01/2023,43500.00,43100.00,44300.00,43100.00
03/01/2023,43950.00,42800.00,44000.00,42500.00
30/12/2022,42900.00,42800.00,43000.00,42050.00
29/12/2022,42900.00,42500.00,42900.00,42100.00
28/12/2022,43000.00,43000.00,43200.00,41900.00
27/12/2022,43800.00,41500.00,43800.00,41500.00
26/12/2022,42600.00,45500.00,45750.00,42600.00
23/12/2022,45800.00,46500.00,46500.00,45550.00
22/12/2022,46500.00,46350.00,46700.00,45300.00
21/12/2022,46400.00,46500.00,46750.00,44350.00
20/12/2022,46500.00,46600.00,46850.00,44200.00
19/12/2022,47150.00,47600.00,48800.00,47150.00
16/12/2022,47850.00,46750.00,47950.00,45900.00
15/12/2022,47000.00,46450.00,47500.00,46150.00
14/12/2022,46450.00,47300.00,47300.00,45800.00
13/12/2022,46400.00,45750.00,46400.00,44400.00
12/12/2022,45900.00,46200.00,47300.00,45000.00
09/12/2022,46200.00,46000.00,46600.00,45350.00
08/12/2022,46000.00,45800.00,47000.00,45200.00
07/12/2022,44850.00,44350.00,45000.00,43500.00
06/12/2022,44350.00,47200.00,47200.00,44350.00
05/12/2022,47600.00,47050.00,48850.00,47050.00
02/12/2022,47000.00,43400.00,47000.00,43400.00
01/12/2022,44050.00,45000.00,45600.00,42750.00
30/11/2022,44100.00,43600.00,45000.00,43000.00
29/11/2022,42800.00,40500.00,42800.00,40500.00
28/11/2022,40150.00,38300.00,40400.00,38300.00
25/11/2022,37800.00,37550.00,38300.00,36500.00
24/11/2022,37700.00,39200.00,39200.00,37700.00
23/11/2022,40500.00,40300.00,40900.00,40100.00
22/11/2022,40200.00,40200.00,41600.00,39850.00
21/11/2022,40650.00,41950.00,41950.00,40650.00
18/11/2022,42150.00,41000.00,42250.00,39900.00
17/11/2022,41800.00,41750.00,42900.00,40800.00
16/11/2022,40450.00,35250.00,40450.00,35250.00
15/11/2022,37850.00,38200.00,39500.00,37850.00
14/11/2022,40650.00,42000.00,42750.00,40400.00
11/11/2022,43000.00,43400.00,44400.00,43000.00
10/11/2022,42350.00,44950.00,44950.00,42350.00
09/11/2022,45500.00,45000.00,46450.00,44550.00
08/11/2022,44600.00,42850.00,45600.00,41300.00
07/11/2022,42850.00,46000.00,46550.00,42850.00
04/11/2022,46050.00,47550.00,48000.00,46050.00
03/11/2022,49500.00,49000.00,50300.00,48100.00
02/11/2022,48000.00,50000.00,50300.00,46800.00
01/11/2022,50100.00,52000.00,52500.00,50100.00
31/10/2022,51600.00,52400.00,52900.00,49500.00
28/10/2022,53200.00,53500.00,54400.00,52800.00
27/10/2022,53300.00,51300.00,53900.00,51300.00
26/10/2022,51900.00,52100.00,52500.00,50600.00
25/10/2022,52000.00,50700.00,54000.00,49000.00
24/10/2022,50600.00,54500.00,55000.00,50600.00
21/10/2022,54400.00,58300.00,58300.00,54400.00
20/10/2022,58400.00,58200.00,59000.00,57900.00
19/10/2022,59000.00,59200.00,59500.00,58300.00
18/10/2022,59000.00,59900.00,60500.00,58600.00
17/10/2022,58900.00,59600.00,59600.00,57800.00
14/10/2022,59900.00,58000.00,60300.00,58000.00
13/10/2022,57600.00,57000.00,58200.00,56500.00
12/10/2022,57500.00,55500.00,58800.00,55500.00
11/10/2022,55400.00,57100.00,57600.00,54100.00
10/10/2022,57100.00,53100.00,57300.00,53000.00
07/10/2022,54000.00,56500.00,57900.00,54000.00
06/10/2022,58000.00,62200.00,62300.00,58000.00
05/10/2022,62200.00,61000.00,63100.00,61000.00
04/10/2022,61000.00,61200.00,61300.00,60100.00
03/10/2022,59600.00,62900.00,62900.00,59600.00
30/09/2022,64000.00,63700.00,64200.00,61700.00
29/09/2022,64000.00,66500.00,66500.00,63700.00
28/09/2022,65000.00,66100.00,67000.00,65000.00
27/09/2022,67100.00,67400.00,68000.00,66800.00
26/09/2022,68000.00,67800.00,68200.00,65600.00
23/09/2022,69400.00,70100.00,70100.00,68600.00
22/09/2022,70100.00,69100.00,70800.00,68300.00
21/09/2022,70000.00,71000.00,71000.00,70000.00
20/09/2022,71700.00,70900.00,72000.00,69200.00
19/09/2022,70500.00,72000.00,72800.00,69100.00
16/09/2022,72000.00,73400.00,73700.00,71400.00
15/09/2022,73900.00,73700.00,74800.00,73400.00
14/09/2022,73700.00,72700.00,73900.00,72600.00
13/09/2022,74100.00,74000.00,74400.00,73300.00
12/09/2022,74000.00,72200.00,75400.00,72100.00
09/09/2022,72000.00,72000.00,72400.00,70800.00
08/09/2022,71500.00,71500.00,72300.00,70500.00
07/09/2022,70700.00,72600.00,72800.00,70600.00
06/09/2022,72900.00,72600.00,73300.00,72400.00
05/09/2022,72500.00,73900.00,73900.00,72500.00
31/08/2022,74000.00,72500.00,74000.00,72500.00
30/08/2022,73300.00,74500.00,75000.00,72900.00
29/08/2022,74000.00,71800.00,74000.00,70700.00
26/08/2022,72200.00,68700.00,73100.00,68700.00
25/08/2022,68400.00,67700.00,68700.00,67300.00
24/08/2022,66800.00,66900.00,67200.00,66300.00
23/08/2022,66900.00,65900.00,67800.00,65900.00
22/08/2022,66500.00,64600.00,66900.00,64500.00
19/08/2022,64100.00,64500.00,65400.00,63100.00
18/08/2022,64500.00,65000.00,65800.00,63900.00
17/08/2022,65000.00,66000.00,66400.00,65000.00
16/08/2022,66000.00,65000.00,67000.00,65000.00
15/08/2022,65000.00,63300.00,65000.00,63000.00
12/08/2022,63000.00,62900.00,63700.00,62200.00
11/08/2022,63000.00,64000.00,64200.00,62500.00
10/08/2022,63600.00,63300.00,64300.00,63000.00
09/08/2022,63300.00,63100.00,63600.00,62900.00
08/08/2022,62900.00,62700.00,62900.00,62300.00
05/08/2022,62700.00,62900.00,63500.00,62600.00
04/08/2022,62700.00,62200.00,63000.00,62100.00
03/08/2022,61800.00,62000.00,62200.00,61300.00
02/08/2022,62000.00,61800.00,62500.00,61300.00
01/08/2022,61300.00,61000.00,61900.00,60000.00
29/07/2022,61000.00,62400.00,62400.00,61000.00
28/07/2022,62000.00,63000.00,63000.00,62000.00
27/07/2022,62100.00,60100.00,63000.00,60100.00
26/07/2022,63000.00,63900.00,63900.00,62800.00
25/07/2022,63300.00,64800.00,65800.00,62700.00
22/07/2022,64500.00,64900.00,66800.00,64200.00
21/07/2022,64100.00,61200.00,64500.00,61200.00
20/07/2022,61200.00,59200.00,63000.00,58200.00
19/07/2022,60000.00,61200.00,61200.00,59500.00
18/07/2022,61000.00,61500.00,62900.00,60200.00
15/07/2022,61500.00,62800.00,63200.00,61500.00
14/07/2022,62600.00,62900.00,64000.00,62300.00
13/07/2022,63600.00,64000.00,64200.00,61900.00
12/07/2022,64400.00,64800.00,64800.00,64000.00
11/07/2022,64500.00,64800.00,64900.00,64000.00
08/07/2022,65000.00,64700.00,66500.00,64400.00
07/07/2022,64000.00,64100.00,65000.00,63900.00
06/07/2022,64000.00,65500.00,66300.00,64000.00
05/07/2022,65500.00,67800.00,67800.00,64000.00
04/07/2022,67800.00,70000.00,70100.00,66600.00
01/07/2022,70300.00,71600.00,71600.00,68800.00
30/06/2022,71500.00,73100.00,73100.00,71200.00
29/06/2022,73000.00,72800.00,74000.00,71100.00
28/06/2022,72800.00,71000.00,72900.00,71000.00
27/06/2022,71500.00,71700.00,72500.00,71100.00
24/06/2022,71900.00,73500.00,73500.00,71400.00
23/06/2022,72500.00,70000.00,73500.00,69800.00
22/06/2022,69800.00,75600.00,75600.00,69200.00
21/06/2022,73500.00,75000.00,75800.00,71000.00
20/06/2022,73900.00,78000.00,78000.00,73600.00
17/06/2022,77700.00,79000.00,79000.00,76300.00
16/06/2022,79000.00,79000.00,79000.00,77600.00
15/06/2022,73850.00,72500.00,73850.00,72000.00
14/06/2022,71750.00,69250.00,72150.00,69000.00
13/06/2022,70000.00,72500.00,73750.00,70000.00
10/06/2022,75000.00,77000.00,77500.00,75000.00
09/06/2022,76400.00,76700.00,77500.00,75650.00
08/06/2022,76700.00,77150.00,78950.00,76700.00
07/06/2022,76500.00,77000.00,77000.00,74500.00
06/06/2022,76850.00,76502.00,77744.00,76502.00
03/06/2022,76105.00,73373.00,76651.00,73373.00
02/06/2022,73373.00,72777.00,74764.00,72280.00
01/06/2022,72280.00,71982.00,73025.00,71535.00
31/05/2022,71982.00,72131.00,72131.00,71038.00
30/05/2022,72131.00,72876.00,73273.00,71237.00
27/05/2022,72876.00,69150.00,72975.00,69150.00
26/05/2022,69051.00,69548.00,69796.00,67560.00
25/05/2022,69051.00,66766.00,70293.00,66567.00
24/05/2022,66070.00,65027.00,66070.00,64480.00
23/05/2022,64977.00,67064.00,67064.00,64580.00
20/05/2022,66567.00,65822.00,67461.00,65573.00
19/05/2022,66070.00,64580.00,66319.00,64232.00
18/05/2022,66319.00,65424.00,66418.00,64480.00
17/05/2022,65375.00,62046.00,65375.00,60606.00
16/05/2022,61102.00,65822.00,65822.00,60208.00
13/05/2022,62146.00,66766.00,67113.00,62146.00
12/05/2022,66766.00,69498.00,69498.00,66766.00
11/05/2022,70044.00,69647.00,70044.00,68157.00
10/05/2022,69597.00,67064.00,69597.00,66070.00
09/05/2022,67759.00,71634.00,71684.00,67759.00
06/05/2022,72826.00,72777.00,73969.00,72578.00
05/05/2022,74217.00,74764.00,74764.00,72081.00
04/05/2022,74267.00,74515.00,75260.00,73770.00
29/04/2022,74118.00,72131.00,74515.00,72131.00
28/04/2022,72031.00,73273.00,74018.00,71932.00
27/04/2022,73124.00,72528.00,73273.00,71038.00
26/04/2022,73919.00,70044.00,74962.00,69051.00
25/04/2022,71982.00,76502.00,77148.00,71982.00
22/04/2022,77396.00,77794.00,77993.00,72081.00
21/04/2022,77247.00,76602.00,78241.00,76353.00
20/04/2022,77496.00,77049.00,79185.00,76403.00
19/04/2022,77496.00,79334.00,80029.00,76999.00
18/04/2022,79582.00,79980.00,80476.00,79036.00
15/04/2022,79582.00,78241.00,80427.00,78092.00
14/04/2022,79234.00,77595.00,80874.00,76999.00
13/04/2022,77595.00,75012.00,77993.00,74764.00
12/04/2022,75856.00,74515.00,75856.00,72528.00
08/04/2022,74515.00,76999.00,76999.00,74515.00
07/04/2022,76999.00,79384.00,79533.00,76304.00
06/04/2022,78887.00,76502.00,80476.00,76204.00
05/04/2022,77098.00,76254.00,77794.00,76006.00
04/04/2022,76999.00,78738.00,78837.00,76999.00
01/04/2022,77496.00,73273.00,77496.00,73075.00
31/03/2022,72429.00,71535.00,73770.00,70789.00
30/03/2022,71733.00,72280.00,72975.00,69597.00
29/03/2022,72777.00,72280.00,74167.00,71535.00
28/03/2022,71535.00,69150.00,71584.00,69001.00
25/03/2022,69001.00,66915.00,69746.00,66418.00
24/03/2022,66567.00,67064.00,67064.00,66070.00
23/03/2022,67064.00,66915.00,67759.00,66865.00
22/03/2022,67163.00,67064.00,67560.00,66368.00
21/03/2022,67014.00,65573.00,67014.00,65325.00
18/03/2022,65375.00,64977.00,65474.00,64977.00
17/03/2022,64977.00,65474.00,65573.00,64977.00
16/03/2022,65275.00,65176.00,65573.00,64580.00
15/03/2022,65275.00,64928.00,65275.00,64083.00
14/03/2022,65424.00,65623.00,65971.00,64331.00
11/03/2022,66070.00,66269.00,66269.00,65573.00
10/03/2022,66319.00,66567.00,66567.00,65871.00
09/03/2022,66468.00,66617.00,66617.00,65822.00
08/03/2022,66666.00,66567.00,66815.00,65772.00
07/03/2022,66666.00,66815.00,67064.00,66567.00
04/03/2022,67461.00,67809.00,67859.00,66865.00
03/03/2022,67809.00,67064.00,67809.00,66368.00
02/03/2022,66815.00,67461.00,67461.00,66567.00
01/03/2022,67560.00,68008.00,68057.00,67113.00
28/02/2022,67560.00,67809.00,68554.00,67312.00
25/02/2022,68355.00,68008.00,69448.00,67560.00
24/02/2022,67958.00,68057.00,68405.00,67312.00
23/02/2022,68455.00,68405.00,69846.00,68008.00
22/02/2022,68405.00,66070.00,69150.00,65772.00
21/02/2022,66517.00,65822.00,67014.00,65822.00
18/02/2022,66567.00,65623.00,66567.00,65623.00
17/02/2022,66815.00,65573.00,66815.00,65524.00
16/02/2022,66020.00,66666.00,66666.00,65375.00
15/02/2022,66219.00,65921.00,66517.00,65325.00
14/02/2022,65573.00,66517.00,67064.00,65573.00
11/02/2022,67213.00,67064.00,67560.00,67064.00
10/02/2022,67709.00,68057.00,68157.00,66815.00
09/02/2022,68057.00,67709.00,68306.00,67560.00
08/02/2022,67709.00,66517.00,67958.00,66517.00
07/02/2022,66517.00,66070.00,67411.00,66070.00
28/01/2022,65822.00,65226.00,65822.00,64431.00
27/01/2022,65325.00,65027.00,65722.00,64182.00
26/01/2022,65524.00,65077.00,65524.00,64083.00
25/01/2022,65077.00,64480.00,65077.00,63388.00
24/01/2022,64530.00,65673.00,66169.00,64530.00
21/01/2022,66169.00,66567.00,66567.00,65226.00
20/01/2022,66567.00,66070.00,66567.00,65623.00
19/01/2022,66319.00,64679.00,66567.00,64580.00
18/01/2022,64630.00,64083.00,65573.00,63884.00
17/01/2022,64580.00,66070.00,66517.00,64580.00
14/01/2022,66567.00,67064.00,67064.00,66169.00
13/01/2022,67312.00,67809.00,67809.00,65573.00
12/01/2022,67560.00,65474.00,67560.00,64580.00
11/01/2022,65474.00,66070.00,66815.00,65424.00
10/01/2022,66070.00,67312.00,67312.00,66070.00
07/01/2022,67312.00,68306.00,68306.00,67312.00
06/01/2022,68306.00,68107.00,68951.00,67809.00
05/01/2022,68107.00,68455.00,69200.00,68107.00
04/01/2022,68455.00,67511.00,69150.00,67014.00
31/12/2021,67511.00,66716.00,67511.00,66269.00
30/12/2021,66716.00,66815.00,67262.00,66567.00
29/12/2021,66766.00,66865.00,67560.00,66617.00
28/12/2021,67461.00,67312.00,67461.00,66120.00
27/12/2021,67014.00,66915.00,67262.00,66070.00
24/12/2021,66865.00,66368.00,66865.00,65822.00
23/12/2021,66368.00,66964.00,67461.00,65474.00
22/12/2021,66964.00,66368.00,68057.00,66269.00
