date,close,open,high,low
27/10/2023,2.005,2.005,2.005,2.005
26/10/2023,2.032,2.032,2.032,2.032
25/10/2023,2.032,2.032,2.032,2.032
24/10/2023,2.041,2.041,2.041,2.041
23/10/2023,2.041,2.041,2.041,2.041
20/10/2023,2.041,2.041,2.041,2.041
19/10/2023,2.032,2.032,2.032,2.032
18/10/2023,1.995,1.995,1.995,1.995
17/10/2023,1.995,1.995,1.995,1.995
16/10/2023,1.995,1.995,1.995,1.995
13/10/2023,1.995,1.995,1.995,1.995
12/10/2023,1.987,1.987,1.987,1.987
11/10/2023,1.996,1.996,1.996,1.996
10/10/2023,2.005,2.005,2.005,2.005
09/10/2023,2.001,2.001,2.001,2.001
06/10/2023,1.986,1.986,1.986,1.986
05/10/2023,1.969,1.969,1.969,1.969
04/10/2023,1.969,1.969,1.969,1.969
03/10/2023,1.958,1.958,1.958,1.958
02/10/2023,1.94,1.944,1.944,1.94
29/09/2023,1.941,1.941,1.941,1.941
28/09/2023,1.941,1.941,1.941,1.941
27/09/2023,1.941,1.941,1.941,1.941
26/09/2023,1.936,1.936,1.936,1.936
25/09/2023,1.936,1.936,1.936,1.936
22/09/2023,1.936,1.936,1.936,1.936
21/09/2023,1.937,1.937,1.937,1.937
20/09/2023,1.938,1.938,1.938,1.938
19/09/2023,1.936,1.936,1.936,1.936
18/09/2023,1.938,1.938,1.938,1.938
15/09/2023,1.938,1.938,1.938,1.938
14/09/2023,1.941,1.941,1.941,1.941
13/09/2023,1.941,1.941,1.941,1.941
12/09/2023,1.947,1.947,1.947,1.947
11/09/2023,1.948,1.948,1.948,1.948
08/09/2023,1.947,1.947,1.947,1.947
07/09/2023,1.957,1.957,1.957,1.957
06/09/2023,1.949,1.949,1.949,1.949
05/09/2023,1.949,1.949,1.949,1.949
04/09/2023,1.844,1.844,1.844,1.844
01/09/2023,1.844,1.844,1.844,1.844
31/08/2023,1.944,1.944,1.944,1.944
30/08/2023,1.949,1.949,1.949,1.949
29/08/2023,1.948,1.948,1.948,1.948
28/08/2023,1.948,1.948,1.948,1.948
25/08/2023,1.948,1.948,1.948,1.948
24/08/2023,1.946,1.946,1.946,1.946
23/08/2023,1.958,1.958,1.958,1.958
22/08/2023,1.958,1.958,1.958,1.958
21/08/2023,1.958,1.958,1.958,1.958
18/08/2023,1.954,1.954,1.954,1.954
17/08/2023,1.967,1.967,1.967,1.967
16/08/2023,1.962,1.954,1.962,1.954
15/08/2023,1.954,1.954,1.954,1.954
14/08/2023,1.954,1.954,1.954,1.954
11/08/2023,1.939,1.939,1.939,1.939
10/08/2023,1.943,1.943,1.943,1.943
09/08/2023,1.959,1.959,1.959,1.959
08/08/2023,1.952,1.952,1.952,1.952
07/08/2023,1.952,1.952,1.952,1.952
04/08/2023,1.961,1.961,1.961,1.961
03/08/2023,1.957,1.957,1.957,1.957
02/08/2023,1.962,1.962,1.962,1.962
01/08/2023,1.966,1.966,1.966,1.966
31/07/2023,1.968,1.968,1.968,1.968
28/07/2023,1.969,1.969,1.969,1.969
27/07/2023,1.969,1.969,1.969,1.969
26/07/2023,1.997,1.997,1.997,1.997
25/07/2023,2.007,2.007,2.007,2.007
24/07/2023,2.007,2.007,2.007,2.007
21/07/2023,2.007,2.007,2.007,2.007
20/07/2023,2.017,2.043,2.043,2.017
19/07/2023,2.043,2.072,2.072,2.043
18/07/2023,2.072,2.08,2.08,2.072
17/07/2023,2.081,2.091,2.091,2.081
14/07/2023,2.091,2.099,2.099,2.091
13/07/2023,2.1,2.174,2.174,2.1
12/07/2023,2.174,2.28,2.28,2.174
11/07/2023,2.28,2.362,2.362,2.28
10/07/2023,2.362,2.358,2.362,2.358
07/07/2023,2.358,2.352,2.358,2.352
06/07/2023,2.352,2.345,2.352,2.345
05/07/2023,2.344,2.355,2.355,2.344
04/07/2023,2.355,2.355,2.355,2.355
03/07/2023,2.355,2.355,2.355,2.355
30/06/2023,2.355,2.355,2.355,2.355
29/06/2023,2.355,2.355,2.355,2.355
28/06/2023,2.355,2.355,2.355,2.355
27/06/2023,2.355,2.355,2.355,2.355
26/06/2023,2.355,2.345,2.355,2.345
23/06/2023,2.345,2.364,2.364,2.345
22/06/2023,2.364,2.386,2.386,2.364
21/06/2023,2.386,2.392,2.392,2.386
20/06/2023,2.392,2.423,2.423,2.392
19/06/2023,2.423,2.432,2.432,2.423
16/06/2023,2.433,2.433,2.433,2.433
15/06/2023,2.514,2.558,2.558,2.514
14/06/2023,2.558,2.578,2.578,2.558
13/06/2023,2.577,2.608,2.608,2.577
12/06/2023,2.608,2.608,2.608,2.608
09/06/2023,2.616,2.66,2.66,2.616
08/06/2023,2.659,2.659,2.659,2.659
07/06/2023,2.659,2.668,2.668,2.659
06/06/2023,2.668,2.674,2.674,2.668
05/06/2023,2.674,2.674,2.674,2.674
02/06/2023,2.678,2.704,2.704,2.678
01/06/2023,2.704,2.704,2.704,2.704
31/05/2023,2.704,2.723,2.723,2.704
30/05/2023,2.723,2.728,2.728,2.723
29/05/2023,2.728,2.728,2.728,2.728
26/05/2023,2.701,2.701,2.701,2.701
25/05/2023,2.677,2.673,2.677,2.673
24/05/2023,2.673,2.669,2.673,2.669
23/05/2023,2.668,2.663,2.668,2.663
22/05/2023,2.663,2.663,2.663,2.663
19/05/2023,2.671,2.654,2.671,2.654
18/05/2023,2.653,2.659,2.659,2.651
17/05/2023,2.651,2.659,2.659,2.651
16/05/2023,2.659,2.699,2.699,2.659
15/05/2023,2.699,2.686,2.699,2.686
12/05/2023,2.686,2.702,2.702,2.686
11/05/2023,2.702,2.699,2.702,2.699
10/05/2023,2.699,2.698,2.699,2.698
09/05/2023,2.698,2.729,2.729,2.698
08/05/2023,2.73,2.73,2.73,2.73
05/05/2023,2.76,2.836,2.836,2.76
04/05/2023,2.836,2.859,2.859,2.836
03/05/2023,2.809,2.809,2.809,2.809
02/05/2023,2.809,2.809,2.809,2.809
01/05/2023,2.809,2.809,2.809,2.809
28/04/2023,2.859,2.893,2.893,2.859
27/04/2023,2.892,2.972,2.972,2.892
26/04/2023,2.972,2.972,2.972,2.972
25/04/2023,2.972,3,3,2.972
24/04/2023,3,3,3,3
21/04/2023,2.996,2.997,2.997,2.996
20/04/2023,2.997,2.997,2.997,2.997
19/04/2023,2.984,3.006,3.006,2.984
18/04/2023,3.007,3.007,3.007,3.007
17/04/2023,3.007,2.994,3.007,2.994
14/04/2023,2.994,2.999,2.999,2.994
13/04/2023,2.999,2.998,2.999,2.998
12/04/2023,2.999,3.013,3.013,2.999
11/04/2023,3.013,3.023,3.023,3.013
10/04/2023,3.023,3.023,3.023,3.023
07/04/2023,3.042,3.042,3.042,3.042
06/04/2023,3.042,3.015,3.042,3.015
05/04/2023,3.015,3.083,3.083,3.015
04/04/2023,3.083,3.073,3.083,3.073
03/04/2023,3.073,3.171,3.171,3.073
31/03/2023,3.169,3.367,3.367,3.169
30/03/2023,3.368,3.518,3.518,3.368
29/03/2023,3.518,3.555,3.555,3.518
28/03/2023,3.555,3.581,3.581,3.555
27/03/2023,3.581,3.581,3.581,3.581
24/03/2023,3.636,3.672,3.672,3.636
23/03/2023,3.672,3.823,3.823,3.672
22/03/2023,3.823,3.836,3.836,3.823
21/03/2023,3.836,3.865,3.865,3.836
20/03/2023,3.864,3.868,3.868,3.864
17/03/2023,3.868,3.875,3.875,3.868
16/03/2023,3.875,3.875,3.875,3.875
15/03/2023,4.022,4.022,4.022,4.022
14/03/2023,4.022,4.022,4.022,4.022
13/03/2023,4.045,4.045,4.045,4.045
10/03/2023,4.074,4.074,4.074,4.074
09/03/2023,4.073,4.073,4.073,4.073
08/03/2023,4.081,4.081,4.081,4.081
07/03/2023,4.073,4.073,4.073,4.073
06/03/2023,4.075,4.075,4.075,4.075
03/03/2023,4.075,4.075,4.075,4.075
02/03/2023,4.077,4.077,4.077,4.077
01/03/2023,4.074,4.076,4.076,4.074
28/02/2023,4.075,4.075,4.075,4.075
27/02/2023,4.075,4.075,4.075,4.075
24/02/2023,4.074,4.074,4.074,4.074
23/02/2023,4.064,4.064,4.064,4.064
22/02/2023,4.045,4.045,4.045,4.045
21/02/2023,4.023,4.023,4.023,4.023
20/02/2023,4.018,4.018,4.018,4.018
17/02/2023,4.014,4.014,4.014,4.014
16/02/2023,4.005,4.005,4.005,4.005
15/02/2023,4.001,4.001,4.001,4.001
14/02/2023,4.001,4.011,4.011,4.001
13/02/2023,4.011,4.011,4.011,4.011
10/02/2023,4.001,4.015,4.015,4.001
09/02/2023,4.015,4.019,4.019,4.015
08/02/2023,4.019,4.029,4.029,4.019
07/02/2023,4.028,4.024,4.028,4.024
06/02/2023,4.024,4.024,4.024,4.024
03/02/2023,4.025,4.052,4.052,4.025
02/02/2023,4.053,4.211,4.211,4.053
01/02/2023,4.211,4.492,4.492,4.211
31/01/2023,4.491,4.568,4.568,4.491
30/01/2023,4.568,4.609,4.609,4.568
27/01/2023,4.609,4.641,4.641,4.609
26/01/2023,4.591,4.591,4.591,4.591
25/01/2023,4.591,4.591,4.591,4.591
23/01/2023,4.591,4.591,4.591,4.591
20/01/2023,4.591,4.591,4.591,4.591
19/01/2023,4.641,4.641,4.641,4.641
18/01/2023,4.645,4.645,4.645,4.645
17/01/2023,4.7,4.7,4.7,4.7
16/01/2023,4.709,4.709,4.709,4.709
13/01/2023,4.709,4.709,4.709,4.709
12/01/2023,4.733,4.733,4.733,4.733
11/01/2023,4.824,4.824,4.824,4.824
10/01/2023,4.832,4.832,4.832,4.832
09/01/2023,4.856,4.856,4.856,4.856
06/01/2023,4.883,4.883,4.883,4.883
05/01/2023,4.887,4.887,4.887,4.887
04/01/2023,4.906,4.906,4.906,4.906
03/01/2023,4.901,4.906,4.906,4.901
02/01/2023,4.805,4.805,4.805,4.805
30/12/2022,4.905,4.905,4.905,4.905
29/12/2022,4.915,4.915,4.915,4.915
28/12/2022,4.942,4.942,4.942,4.942
27/12/2022,4.942,4.942,4.942,4.942
26/12/2022,4.942,4.932,4.942,4.932
23/12/2022,4.932,4.942,4.942,4.932
22/12/2022,4.956,4.956,4.956,4.956
21/12/2022,4.96,4.96,4.96,4.96
20/12/2022,4.96,4.96,4.96,4.96
19/12/2022,4.97,4.97,4.97,4.97
16/12/2022,4.975,4.975,4.975,4.975
15/12/2022,4.975,4.975,4.975,4.975
14/12/2022,4.984,4.984,4.984,4.984
13/12/2022,4.984,4.984,4.984,4.984
12/12/2022,4.984,4.984,4.984,4.984
09/12/2022,4.984,4.984,4.984,4.984
08/12/2022,4.993,4.993,4.993,4.993
07/12/2022,5.002,5.002,5.002,5.002
06/12/2022,4.997,4.997,4.997,4.997
05/12/2022,4.997,4.997,4.997,4.997
02/12/2022,5.002,5.002,5.002,5.002
01/12/2022,5.002,5.002,5.002,5.002
30/11/2022,5.003,5.003,5.003,5.003
29/11/2022,5.003,5.003,5.003,5.003
28/11/2022,4.998,4.998,4.998,4.998
25/11/2022,5.003,5.003,5.003,5.003
24/11/2022,5.003,5.003,5.003,5.003
23/11/2022,5.002,5.002,5.002,5.002
22/11/2022,5.002,5.002,5.002,5.002
21/11/2022,5.007,5.007,5.007,5.007
18/11/2022,5.007,5.007,5.007,5.007
17/11/2022,5.007,5.007,5.007,5.007
16/11/2022,5.007,5.007,5.007,5.007
15/11/2022,5.007,5.007,5.007,5.007
14/11/2022,5.012,5.012,5.012,5.012
11/11/2022,5.03,5.03,5.03,5.03
10/11/2022,5.034,5.034,5.034,5.034
