date,close,open,high,low
21/12/2021,78421.00,78833.00,78998.00,78339.00
20/12/2021,78916.00,79492.00,79492.00,78669.00
17/12/2021,79410.00,78751.00,79904.00,78669.00
16/12/2021,78669.00,80316.00,80316.00,78669.00
15/12/2021,78998.00,78833.00,79328.00,78751.00
14/12/2021,78833.00,79080.00,79410.00,78586.00
13/12/2021,79080.00,79492.00,79492.00,78751.00
10/12/2021,78916.00,79410.00,79904.00,78586.00
09/12/2021,79904.00,78339.00,79904.00,78339.00
08/12/2021,78751.00,79492.00,79492.00,78257.00
07/12/2021,79080.00,78257.00,79080.00,77845.00
06/12/2021,77845.00,78669.00,79492.00,77598.00
03/12/2021,78669.00,80563.00,80563.00,78669.00
02/12/2021,80069.00,80398.00,80975.00,80069.00
01/12/2021,80893.00,80316.00,81222.00,79657.00
30/11/2021,79987.00,80810.00,81140.00,79904.00
29/11/2021,80810.00,80316.00,81469.00,80316.00
26/11/2021,81469.00,82458.00,83034.00,81387.00
25/11/2021,82375.00,81140.00,83858.00,80975.00
24/11/2021,80646.00,79657.00,81057.00,79410.00
23/11/2021,79575.00,78257.00,79575.00,78174.00
22/11/2021,78257.00,78669.00,79080.00,78257.00
19/11/2021,78504.00,80316.00,80563.00,78339.00
18/11/2021,79492.00,80975.00,81305.00,79492.00
17/11/2021,80975.00,80975.00,81057.00,80728.00
16/11/2021,80975.00,80151.00,81964.00,79739.00
15/11/2021,80151.00,81140.00,81140.00,80151.00
12/11/2021,80728.00,79245.00,80893.00,78998.00
11/11/2021,79080.00,79904.00,80728.00,78916.00
10/11/2021,79904.00,79410.00,79904.00,78998.00
09/11/2021,79410.00,80316.00,80398.00,79080.00
08/11/2021,80234.00,80398.00,81140.00,80151.00
05/11/2021,80398.00,79245.00,80563.00,79080.00
04/11/2021,79080.00,79163.00,79739.00,78833.00
03/11/2021,79163.00,79245.00,79657.00,78421.00
02/11/2021,79163.00,78669.00,79904.00,78669.00
01/11/2021,78916.00,80234.00,80234.00,78751.00
29/10/2021,79822.00,80728.00,80728.00,79822.00
28/10/2021,80728.00,80893.00,81057.00,80069.00
27/10/2021,80893.00,79739.00,80893.00,79492.00
26/10/2021,79822.00,78257.00,79822.00,77680.00
25/10/2021,78174.00,79245.00,79245.00,78174.00
22/10/2021,79245.00,79904.00,80234.00,79163.00
21/10/2021,79657.00,81057.00,81140.00,79657.00
20/10/2021,80398.00,81305.00,81964.00,79575.00
19/10/2021,81222.00,81552.00,81964.00,81222.00
18/10/2021,81552.00,81552.00,82375.00,81222.00
15/10/2021,81469.00,81881.00,82458.00,81057.00
14/10/2021,81387.00,81881.00,82375.00,81057.00
13/10/2021,81881.00,81552.00,83611.00,81140.00
12/10/2021,81552.00,81716.00,81716.00,81140.00
11/10/2021,81716.00,81552.00,81799.00,80975.00
08/10/2021,81469.00,78257.00,81964.00,77762.00
07/10/2021,77680.00,78174.00,78257.00,77515.00
06/10/2021,77762.00,77845.00,78010.00,77186.00
05/10/2021,77762.00,78257.00,79080.00,77762.00
04/10/2021,77927.00,76609.00,78421.00,76115.00
01/10/2021,76527.00,76527.00,76692.00,76197.00
30/09/2021,76609.00,77021.00,77351.00,76609.00
29/09/2021,76774.00,76609.00,76939.00,76033.00
28/09/2021,76609.00,75538.00,76609.00,75374.00
27/09/2021,75868.00,76527.00,77021.00,75868.00
24/09/2021,76362.00,76774.00,76774.00,76362.00
23/09/2021,76692.00,76774.00,77268.00,76609.00
22/09/2021,76774.00,76774.00,76939.00,76362.00
21/09/2021,77021.00,76939.00,77433.00,76197.00
20/09/2021,77762.00,79080.00,79245.00,77515.00
17/09/2021,78833.00,78669.00,79904.00,78586.00
16/09/2021,78010.00,77762.00,78257.00,77598.00
15/09/2021,77515.00,77268.00,77762.00,76856.00
14/09/2021,77268.00,76856.00,78010.00,76609.00
13/09/2021,76609.00,77103.00,77433.00,76527.00
10/09/2021,77021.00,76939.00,77762.00,76939.00
09/09/2021,76774.00,76692.00,77351.00,76444.00
08/09/2021,76692.00,77021.00,77598.00,76444.00
07/09/2021,77021.00,78504.00,78504.00,77021.00
06/09/2021,78174.00,76115.00,78174.00,76033.00
01/09/2021,76115.00,75868.00,76609.00,75868.00
31/08/2021,76115.00,76033.00,76774.00,75785.00
30/08/2021,75950.00,76609.00,76609.00,75868.00
27/08/2021,75785.00,74962.00,75785.00,74632.00
26/08/2021,75291.00,75785.00,76527.00,75126.00
25/08/2021,75703.00,76115.00,76115.00,74962.00
24/08/2021,75703.00,75374.00,75785.00,74056.00
23/08/2021,74962.00,76197.00,76197.00,74962.00
20/08/2021,76444.00,77845.00,78010.00,75044.00
19/08/2021,77845.00,78257.00,78257.00,77268.00
18/08/2021,77433.00,77268.00,78174.00,77268.00
17/08/2021,77268.00,77515.00,77927.00,77021.00
16/08/2021,77927.00,78257.00,78421.00,77762.00
13/08/2021,77433.00,75884.00,77433.00,75803.00
12/08/2021,76455.00,78085.00,78248.00,76129.00
11/08/2021,78330.00,79634.00,79715.00,78330.00
10/08/2021,79715.00,80123.00,80204.00,79552.00
09/08/2021,79471.00,79063.00,79634.00,78167.00
06/08/2021,78737.00,78900.00,79226.00,78085.00
05/08/2021,78737.00,77596.00,79063.00,77351.00
04/08/2021,77922.00,78167.00,78411.00,77351.00
03/08/2021,78085.00,78085.00,78248.00,77188.00
02/08/2021,77922.00,76618.00,78737.00,76618.00
30/07/2021,76618.00,76210.00,77270.00,75640.00
29/07/2021,76129.00,74988.00,76536.00,74743.00
28/07/2021,74988.00,75640.00,76373.00,74743.00
27/07/2021,75966.00,76944.00,77351.00,75395.00
26/07/2021,76373.00,73602.00,76536.00,73521.00
23/07/2021,73765.00,72868.00,75721.00,72298.00
22/07/2021,72868.00,70260.00,73032.00,70260.00
21/07/2021,70586.00,70749.00,71646.00,70179.00
20/07/2021,70749.00,69119.00,70749.00,68386.00
19/07/2021,69038.00,69445.00,70423.00,68875.00
16/07/2021,70749.00,70016.00,71727.00,69690.00
15/07/2021,69608.00,69038.00,70586.00,69038.00
14/07/2021,69445.00,71401.00,71401.00,69038.00
13/07/2021,70912.00,70831.00,71157.00,69282.00
12/07/2021,70179.00,72379.00,73113.00,68141.00
09/07/2021,73113.00,73032.00,74988.00,72379.00
08/07/2021,73195.00,73684.00,73765.00,72542.00
07/07/2021,73765.00,70912.00,74173.00,69282.00
06/07/2021,70912.00,75395.00,75803.00,70912.00
05/07/2021,75558.00,77433.00,77433.00,74173.00
02/07/2021,74906.00,72787.00,75395.00,72461.00
01/07/2021,72461.00,71809.00,72461.00,71727.00
30/06/2021,71727.00,72542.00,72624.00,71727.00
29/06/2021,72216.00,70586.00,72542.00,70342.00
28/06/2021,69853.00,70179.00,70179.00,69608.00
25/06/2021,69445.00,69038.00,69608.00,68630.00
24/06/2021,69038.00,68712.00,69201.00,68386.00
23/06/2021,69201.00,69527.00,69771.00,68549.00
22/06/2021,69608.00,70179.00,70586.00,69608.00
21/06/2021,69771.00,68141.00,70342.00,67815.00
18/06/2021,68304.00,67733.00,68630.00,67407.00
17/06/2021,67326.00,66918.00,67733.00,66918.00
16/06/2021,67733.00,67815.00,68956.00,67407.00
15/06/2021,67815.00,68304.00,68875.00,67815.00
14/06/2021,68304.00,68059.00,68956.00,67652.00
11/06/2021,68059.00,66429.00,68386.00,66266.00
10/06/2021,66755.00,66592.00,67244.00,66022.00
09/06/2021,66592.00,65696.00,66918.00,64392.00
08/06/2021,65859.00,66837.00,67652.00,65696.00
07/06/2021,67407.00,68956.00,69038.00,66022.00
04/06/2021,69038.00,69282.00,69364.00,68304.00
03/06/2021,69445.00,69282.00,69608.00,68712.00
02/06/2021,69690.00,70994.00,71320.00,69282.00
01/06/2021,70994.00,71646.00,72135.00,70912.00
31/05/2021,68772.00,67086.00,68842.00,66524.00
28/05/2021,66594.00,66032.00,66735.00,65822.00
27/05/2021,65892.00,66946.00,67016.00,65681.00
26/05/2021,66946.00,66173.00,67086.00,65822.00
25/05/2021,65892.00,65681.00,66875.00,65190.00
24/05/2021,65681.00,65892.00,65962.00,64698.00
21/05/2021,65892.00,66243.00,67859.00,65330.00
20/05/2021,67086.00,63785.00,67086.00,63504.00
19/05/2021,63785.00,61466.00,63995.00,60975.00
18/05/2021,61115.00,60694.00,61396.00,60553.00
17/05/2021,60202.00,60272.00,60834.00,59851.00
14/05/2021,59570.00,59218.00,60553.00,59078.00
13/05/2021,59008.00,59710.00,59991.00,59008.00
12/05/2021,59991.00,59710.00,59991.00,59218.00
11/05/2021,59851.00,60413.00,60834.00,59851.00
10/05/2021,60272.00,58376.00,60413.00,58305.00
07/05/2021,58305.00,58095.00,59008.00,57814.00
06/05/2021,58095.00,58305.00,58657.00,57743.00
05/05/2021,58235.00,59359.00,59359.00,58095.00
04/05/2021,58235.00,56198.00,58657.00,56198.00
29/04/2021,56830.00,56760.00,57462.00,56760.00
28/04/2021,56760.00,56268.00,57111.00,56268.00
27/04/2021,56690.00,56479.00,57181.00,56268.00
26/04/2021,56900.00,57954.00,58165.00,56549.00
23/04/2021,58305.00,56198.00,58305.00,55987.00
22/04/2021,56198.00,57603.00,58937.00,56198.00
20/04/2021,58235.00,57462.00,59640.00,57322.00
19/04/2021,57252.00,56198.00,57252.00,55847.00
16/04/2021,55987.00,56057.00,57041.00,55355.00
15/04/2021,56198.00,56900.00,57181.00,56057.00
14/04/2021,56900.00,56198.00,56900.00,55847.00
13/04/2021,56690.00,57603.00,57743.00,56549.00
12/04/2021,57673.00,57884.00,57884.00,57252.00
09/04/2021,57673.00,56128.00,58305.00,56128.00
08/04/2021,55917.00,56338.00,56619.00,55847.00
07/04/2021,55917.00,55636.00,55987.00,55566.00
06/04/2021,55776.00,55566.00,56198.00,55566.00
05/04/2021,55917.00,56479.00,56549.00,55425.00
02/04/2021,56057.00,56479.00,56549.00,56057.00
01/04/2021,55987.00,54723.00,55987.00,54723.00
31/03/2021,54582.00,54161.00,54863.00,53809.00
30/03/2021,54161.00,54723.00,54793.00,54090.00
29/03/2021,54512.00,53739.00,54863.00,53458.00
26/03/2021,53458.00,53528.00,53950.00,52334.00
25/03/2021,53809.40,54441.70,54441.70,53739.20
24/03/2021,54090.40,54722.70,55425.10,53739.20
23/03/2021,55354.90,55144.10,56197.80,55003.60
22/03/2021,55284.60,55846.60,55916.90,55003.60
19/03/2021,56057.40,56197.80,56549.10,55776.40
18/03/2021,56900.30,56900.30,56900.30,56197.80
17/03/2021,56759.80,57251.60,57251.60,56197.80
16/03/2021,56900.30,54090.40,57251.60,53809.40
15/03/2021,53739.20,53809.40,54441.70,53458.20
12/03/2021,53739.20,54090.40,54160.70,53598.70
11/03/2021,53879.70,53739.20,54160.70,53458.20
10/03/2021,53598.70,53317.70,54441.70,52685.50
09/03/2021,52685.50,52685.50,53177.20,52334.20
08/03/2021,53247.50,53388.00,53739.20,52966.50
05/03/2021,53317.70,53036.70,53388.00,52334.20
04/03/2021,53317.70,54582.20,54652.40,52755.70
03/03/2021,54582.20,54792.90,54863.10,54371.40
02/03/2021,54722.70,55425.10,55425.10,54020.20
01/03/2021,54722.70,53949.90,54792.90,53949.90
26/02/2021,53528.40,52685.50,53668.90,52615.20
25/02/2021,53528.40,53458.20,53598.70,52334.20
24/02/2021,52966.50,53388.00,53739.20,52615.20
23/02/2021,53036.70,53598.70,54090.40,52404.50
22/02/2021,53949.90,53809.40,54441.70,53458.20
19/02/2021,53809.40,54301.20,54792.90,53388.00
18/02/2021,54933.40,54792.90,55003.60,53809.40
17/02/2021,54722.70,53598.70,55495.40,53317.70
09/02/2021,52404.50,50156.60,52404.50,49173.10
08/02/2021,50086.30,51210.30,51210.30,48892.10
05/02/2021,51210.30,51280.50,51561.50,50437.60
04/02/2021,50929.30,49313.60,51421.00,49313.60
03/02/2021,49173.10,47416.90,49594.60,46433.50
02/02/2021,46363.20,44326.10,46363.20,44255.80
01/02/2021,44607.00,45239.30,45941.70,43764.10
29/01/2021,44045.10,41445.90,44045.10,41445.90
28/01/2021,41164.90,42148.40,43764.10,41164.90
27/01/2021,44255.80,46152.50,46433.50,44185.60
26/01/2021,46363.20,47416.90,47416.90,46012.00
25/01/2021,47065.70,46925.20,47908.70,46503.70
22/01/2021,46995.40,46152.50,47416.90,45941.70
21/01/2021,46082.20,45309.50,46222.70,44466.50
20/01/2021,44466.50,44045.10,44747.50,42288.90
19/01/2021,43553.30,46363.20,46433.50,43342.60
18/01/2021,46574.00,47065.70,47065.70,46503.70
15/01/2021,46784.70,47065.70,47065.70,46644.20
14/01/2021,46644.20,46714.50,47065.70,46152.50
13/01/2021,46714.50,46293.00,47346.70,46293.00
12/01/2021,46222.70,45660.80,46363.20,44958.30
11/01/2021,45450.00,44888.00,45450.00,44466.50
08/01/2021,44466.50,44255.80,44747.50,43974.80
07/01/2021,43904.60,43974.80,44185.60,43483.10
06/01/2021,43834.30,44326.10,44677.30,43764.10
05/01/2021,44045.10,42148.40,44607.00,42007.90
04/01/2021,42288.90,41867.40,42288.90,41656.70
31/12/2020,41516.20,40813.70,41586.40,40743.40
30/12/2020,40813.70,41375.70,41375.70,40813.70
29/12/2020,41164.90,40673.20,41305.40,40462.40
28/12/2020,40673.20,40673.20,41164.90,40392.20
25/12/2020,40462.40,40041.00,40462.40,39760.00
24/12/2020,40041.00,40392.20,40602.90,39619.50
23/12/2020,40392.20,40954.20,41164.90,40181.50
22/12/2020,40813.70,40322.00,41094.70,40111.20
21/12/2020,40392.20,40251.70,40602.90,40111.20
18/12/2020,39970.70,39689.70,40111.20,39689.70
17/12/2020,39689.70,39970.70,40111.20,39338.50
16/12/2020,40111.20,40181.50,40392.20,40041.00
15/12/2020,39830.20,40392.20,40462.40,39760.00
14/12/2020,40181.50,40041.00,40743.40,39970.70
11/12/2020,40041.00,39760.00,40041.00,39549.20
10/12/2020,39689.70,40041.00,40532.70,39689.70
09/12/2020,40392.20,39549.20,40602.90,39479.00
08/12/2020,39479.00,39127.80,39760.00,38987.30
07/12/2020,39127.80,39268.20,39338.50,38987.30
04/12/2020,39127.80,38917.00,39268.20,38917.00
03/12/2020,39057.50,38987.30,39127.80,38706.30
02/12/2020,39057.50,38636.00,39127.80,38636.00
01/12/2020,38776.50,38636.00,38917.00,38495.50
30/11/2020,38917.00,39830.20,39830.20,38917.00
27/11/2020,39479.00,39268.20,39479.00,39057.50
26/11/2020,39127.80,38987.30,39338.50,38495.50
25/11/2020,38776.50,39549.20,39549.20,38776.50
24/11/2020,39057.50,39268.20,39689.70,38636.00
23/11/2020,39268.20,38776.50,39479.00,38355.00
20/11/2020,38776.50,38706.30,39268.20,38636.00
19/11/2020,38706.30,38144.30,39338.50,37933.50
18/11/2020,37933.50,38144.30,38144.30,37722.80
17/11/2020,37933.50,37652.60,38003.80,37231.10
16/11/2020,37441.80,37933.50,38214.50,37231.10
13/11/2020,37793.10,37793.10,37793.10,37582.30
12/11/2020,37582.30,37231.10,37582.30,37160.80
11/11/2020,37231.10,37512.10,37512.10,37020.30
10/11/2020,37231.10,37933.50,37933.50,37231.10
09/11/2020,37512.10,37090.60,37512.10,37020.30
06/11/2020,36809.60,36809.60,37090.60,36598.80
05/11/2020,36528.60,37020.30,37512.10,36528.60
04/11/2020,37231.10,37231.10,37441.80,36879.80
03/11/2020,37090.60,36458.40,37160.80,36317.90
02/11/2020,36317.90,36177.40,36317.90,35966.60
30/10/2020,36177.40,36107.10,36177.40,35474.90
29/10/2020,35755.90,35404.60,36036.90,35264.10
28/10/2020,35615.40,36528.60,36809.60,35615.40
27/10/2020,36598.80,37160.80,37371.60,36598.80
26/10/2020,37090.60,37863.30,38284.80,37090.60
23/10/2020,37863.30,38074.00,38284.80,37582.30
22/10/2020,37933.50,37090.60,37933.50,36950.10
21/10/2020,37090.60,37371.60,38284.80,37090.60
20/10/2020,37371.60,37301.30,37441.80,36879.80
19/10/2020,37441.80,37652.60,37793.10,37231.10
16/10/2020,37371.60,35966.60,37863.30,35755.90
15/10/2020,35966.60,35966.60,36107.10,35615.40
14/10/2020,35826.10,35685.60,36107.10,35404.60
13/10/2020,35615.40,35755.90,35826.10,35474.90
12/10/2020,35755.90,35755.90,36107.10,35545.10
09/10/2020,35685.60,35826.10,35966.60,35685.60
08/10/2020,35896.40,35474.90,36177.40,35334.40
07/10/2020,35404.60,35264.10,35615.40,35264.10
06/10/2020,35474.90,35685.60,35755.90,35334.40
05/10/2020,35474.90,35404.60,35685.60,35053.40
02/10/2020,35334.40,35685.60,35896.40,34421.20
01/10/2020,35685.60,35264.10,35685.60,35264.10
30/09/2020,35123.70,35264.10,35404.60,34948.00
29/09/2020,35264.10,36107.10,36107.10,35264.10
28/09/2020,35896.40,35755.90,36036.90,35545.10
25/09/2020,35685.60,35615.40,35685.60,35123.70
24/09/2020,35474.90,35615.40,35826.10,35264.10
23/09/2020,35896.40,36036.90,36177.40,35685.60
22/09/2020,36036.90,35685.60,36036.90,35545.10
21/09/2020,35966.60,36036.90,36317.90,35966.60
18/09/2020,35966.60,35193.90,36107.10,35123.70
17/09/2020,35123.70,35334.40,35474.90,35053.40
16/09/2020,35474.90,35123.70,35685.60,35123.70
15/09/2020,35123.70,34772.40,35123.70,34631.90
14/09/2020,34631.90,34596.80,34772.40,34491.40
11/09/2020,34526.60,34421.20,34561.70,34315.80
10/09/2020,34561.70,34772.40,34983.20,34491.40
09/09/2020,34561.70,34175.30,34772.40,34140.20
08/09/2020,34772.40,34245.60,34772.40,34069.90
07/09/2020,34069.90,35088.50,35123.70,34069.90
04/09/2020,35123.70,34772.40,35123.70,34772.40
03/09/2020,35404.60,35404.60,35474.90,35053.40
01/09/2020,35053.40,34772.40,35474.90,34667.00
31/08/2020,34772.40,35053.40,35334.40,34667.00
28/08/2020,35053.40,35264.10,35896.40,35053.40
27/08/2020,35018.30,33894.30,35193.90,33894.30
26/08/2020,33999.70,34280.70,34315.80,33859.20
25/08/2020,34315.80,34140.20,34386.10,34105.10
24/08/2020,34034.80,33683.60,34140.20,33613.30
21/08/2020,33297.20,33191.90,33367.50,33156.70
20/08/2020,33051.40,32946.00,33332.30,32910.90
19/08/2020,32910.90,32946.00,33051.40,32770.40
18/08/2020,32910.90,33016.20,33121.60,32875.70
17/08/2020,33016.20,32946.00,33016.20,32665.00
14/08/2020,32875.70,33082.10,33150.80,32635.00
13/08/2020,32978.90,32806.90,32978.90,32669.40
12/08/2020,32669.40,32394.30,32669.40,32256.70
11/08/2020,32325.50,32635.00,32635.00,32325.50
10/08/2020,32463.10,32566.20,32875.70,32394.30
07/08/2020,32394.30,32187.90,32875.70,32187.90
06/08/2020,32187.90,32325.50,32497.40,32119.20
05/08/2020,32325.50,31981.60,32428.70,31809.70
04/08/2020,32016.00,31981.60,32187.90,31775.30
03/08/2020,31568.90,30606.10,31568.90,30606.10
31/07/2020,30606.10,30262.20,31087.50,30262.20
30/07/2020,31053.10,30674.80,31053.10,30674.80
29/07/2020,30640.40,30537.30,30881.20,30124.60
28/07/2020,31431.40,30537.30,31500.20,30365.30
27/07/2020,30405.30,31309.80,31936.00,30335.70
24/07/2020,31936.00,32979.70,33084.00,31588.10
23/07/2020,33223.20,32979.70,33223.20,32770.90
22/07/2020,32979.70,33397.10,33397.10,32910.10
21/07/2020,33258.00,33049.30,33362.40,32875.30
20/07/2020,32979.70,33466.70,33536.30,32944.90
17/07/2020,33466.70,33745.00,33745.00,33466.70
16/07/2020,33814.60,33779.80,33919.00,33675.50
15/07/2020,33814.60,33884.20,34058.10,33675.50
14/07/2020,33779.80,33605.90,33988.60,33605.90
13/07/2020,33849.40,33397.10,34058.10,33223.20
10/07/2020,33258.00,33466.70,33571.10,33049.30
09/07/2020,33640.70,33327.60,33675.50,33258.00
08/07/2020,33188.40,32910.10,33327.60,32910.10
07/07/2020,33014.50,32701.40,33327.60,32701.40
06/07/2020,32562.20,32353.50,32666.60,32214.30
03/07/2020,32179.50,32353.50,32353.50,32075.20
02/07/2020,32110.00,32214.30,32214.30,31970.80
01/07/2020,32144.80,32005.60,32214.30,31866.40
30/06/2020,31762.10,32110.00,32283.90,31588.10
29/06/2020,32040.40,32423.10,32423.10,31901.20
26/06/2020,32597.00,32562.20,32805.70,32492.60
25/06/2020,32562.20,32457.90,32770.90,32423.10
24/06/2020,32840.50,33327.60,33362.40,32736.20
23/06/2020,33084.00,32666.60,33675.50,32527.40
22/06/2020,32701.40,32701.40,32701.40,32597.00
19/06/2020,32701.40,32423.10,32701.40,32423.10
18/06/2020,32423.10,32214.30,32492.60,32110.00
17/06/2020,32249.10,32492.60,32527.40,32179.50
16/06/2020,32423.10,32423.10,32562.20,32214.30
15/06/2020,32005.60,33397.10,33397.10,31936.00
12/06/2020,32701.40,31309.80,32701.40,31309.80
11/06/2020,32005.60,33953.80,33953.80,32005.60
10/06/2020,33953.80,34092.90,34092.90,33675.50
09/06/2020,34058.10,34510.40,34545.20,34023.30
08/06/2020,34336.40,34092.90,34788.70,34092.90
05/06/2020,33884.20,33675.50,33884.20,33501.50
04/06/2020,33675.50,34023.30,34023.30,33675.50
03/06/2020,33849.40,33397.10,34058.10,33327.60
02/06/2020,33397.10,33605.90,33745.00,33397.10
01/06/2020,33605.90,33397.10,33640.70,33397.10
29/05/2020,33362.40,33397.10,33466.70,33049.30
28/05/2020,33397.10,33536.30,33814.60,33397.10
27/05/2020,33397.10,34023.30,34371.20,33397.10
26/05/2020,33953.80,33745.00,33953.80,33640.70
25/05/2020,33710.20,33745.00,33814.60,33258.00
22/05/2020,33710.20,34092.90,34092.90,33710.20
21/05/2020,34301.70,34023.30,34301.70,33988.60
20/05/2020,34023.30,34092.90,34092.90,33779.80
19/05/2020,34266.90,34232.10,34580.00,33814.60
18/05/2020,33640.70,33049.30,33640.70,32979.70
15/05/2020,33397.10,33605.90,34023.30,33223.20
14/05/2020,33884.20,34058.10,34162.50,33745.00
13/05/2020,34336.40,33049.30,34475.60,32979.70
12/05/2020,32387.00,32148.90,32387.00,31910.70
11/05/2020,32148.90,32148.90,32387.00,31732.10
08/05/2020,31970.30,31910.70,32803.70,31910.70
07/05/2020,31851.20,31553.50,31851.20,31196.30
06/05/2020,31494.00,30362.80,31613.10,30362.80
05/05/2020,30303.30,30243.70,30362.80,30005.60
04/05/2020,30065.10,29886.50,30303.30,29648.40
29/04/2020,30243.70,30243.70,30601.00,30065.10
28/04/2020,30184.20,30184.20,30243.70,29886.50
27/04/2020,30184.20,30660.50,30660.50,30065.10
24/04/2020,30362.80,30303.30,30481.90,29827.00
23/04/2020,30362.80,31017.70,31077.20,30362.80
22/04/2020,30422.40,29053.00,30481.90,28993.50
21/04/2020,29350.70,30065.10,30303.30,29112.60
20/04/2020,30541.40,30898.60,30958.20,30184.20
17/04/2020,30481.90,30481.90,30541.40,29886.50
16/04/2020,29946.10,29588.90,30243.70,29350.70
15/04/2020,29827.00,30065.10,30243.70,29678.20
14/04/2020,29469.80,28338.60,29469.80,27981.40
13/04/2020,27683.70,27624.20,27981.40,27445.60
10/04/2020,27624.20,27743.30,27981.40,27326.50
09/04/2020,27892.10,27981.40,28338.60,27683.70
08/04/2020,27892.10,27445.60,28011.20,27237.20
07/04/2020,28160.00,28279.10,28398.20,27683.70
06/04/2020,28279.10,27386.10,28279.10,27088.40
03/04/2020,26552.60,25600.00,26582.30,25421.40
01/04/2020,25183.30,24290.30,25719.10,24290.30
31/03/2020,24468.90,24707.00,25242.80,23873.50
30/03/2020,24052.10,24111.60,24468.90,23873.50
27/03/2020,25659.60,26433.50,26433.50,25540.50
26/03/2020,26314.40,27088.40,27296.80,26314.40
25/03/2020,27386.10,27386.10,27624.20,26880.00
24/03/2020,26493.00,26790.70,26790.70,25897.70
23/03/2020,26433.50,27445.60,27921.90,26433.50
20/03/2020,28398.20,28695.80,28725.60,28189.80
19/03/2020,28398.20,28338.60,28636.30,28338.60
18/03/2020,28814.90,29172.10,29231.70,28785.10
17/03/2020,28874.40,27981.40,28874.40,27683.70
16/03/2020,28338.60,28666.10,29588.90,28279.10
13/03/2020,28666.10,26969.30,29767.50,26909.80
12/03/2020,28636.30,28934.00,29350.70,28160.00
11/03/2020,30243.70,30958.20,31255.80,29469.80
10/03/2020,30779.60,30362.80,30958.20,29946.10
09/03/2020,29946.10,30481.90,30958.20,29946.10
06/03/2020,32148.90,32267.90,32327.50,31851.20
05/03/2020,32506.10,33041.90,33280.00,32506.10
04/03/2020,33041.90,33041.90,33041.90,32684.70
03/03/2020,33280.00,33458.60,33934.90,33161.00
02/03/2020,33161.00,32803.70,33458.60,32625.10
28/02/2020,32803.70,32744.20,33161.00,32506.10
27/02/2020,33339.60,32744.20,33637.20,32506.10
26/02/2020,32744.20,31791.70,32863.30,31553.50
25/02/2020,32148.90,31017.70,32148.90,30958.20
24/02/2020,31255.80,31613.10,32089.30,31255.80
21/02/2020,32565.60,33280.00,33280.00,32565.60
20/02/2020,33220.50,33399.10,33577.70,33041.90
19/02/2020,33161.00,33280.00,33458.60,33041.90
18/02/2020,33339.60,32387.00,33339.60,32327.50
17/02/2020,32267.90,32506.10,32506.10,32148.90
14/02/2020,32446.50,32208.40,32446.50,32148.90
13/02/2020,32327.50,32208.40,32446.50,31970.30
12/02/2020,32208.40,32029.80,32565.60,31970.30
11/02/2020,31910.70,31494.00,31970.30,31374.90
10/02/2020,31315.40,31196.30,31553.50,31017.70
07/02/2020,31732.10,31553.50,31851.20,31434.40
06/02/2020,31910.70,31255.80,31910.70,30839.10
05/02/2020,30958.20,31136.80,31434.40,30958.20
04/02/2020,30839.10,31196.30,31196.30,30362.80
03/02/2020,30660.50,29529.30,31255.80,29172.10
31/01/2020,30958.20,32148.90,32684.70,30958.20
30/01/2020,32565.60,32922.80,33220.50,32089.30
22/01/2020,33637.20,32744.20,33637.20,32565.60
21/01/2020,33041.90,34411.20,34530.30,33041.90
20/01/2020,34173.10,34232.60,34530.30,34054.00
17/01/2020,34292.10,34530.30,34589.80,33934.90
16/01/2020,34530.30,33934.90,34649.30,33934.90
15/01/2020,33934.90,33934.90,33994.40,33815.80
14/01/2020,33934.90,33994.40,34173.10,33934.90
13/01/2020,33994.40,34173.10,34292.10,33934.90
10/01/2020,34232.60,34232.60,34411.20,33994.40
09/01/2020,34292.10,34113.50,34351.70,33994.40
08/01/2020,33815.80,34232.60,34351.70,33815.80
07/01/2020,34589.80,34113.50,34589.80,33934.90
06/01/2020,33934.90,33994.40,34292.10,33815.80
03/01/2020,34292.10,35066.10,35185.10,34173.10
02/01/2020,34887.50,34708.90,35125.60,34530.30
31/12/2019,34708.90,34887.50,34947.00,34530.30
30/12/2019,34887.50,34411.20,35066.10,34292.10
27/12/2019,34292.10,34173.10,34411.20,33815.80
26/12/2019,34173.10,34411.20,34589.80,34173.10
25/12/2019,34232.60,33577.70,34470.70,33577.70
24/12/2019,33577.70,33577.70,33637.20,33399.10
23/12/2019,33399.10,33875.40,33934.90,33339.60
20/12/2019,33637.20,33339.60,33756.30,33220.50
19/12/2019,33220.50,33041.90,33458.60,32982.40
18/12/2019,33041.90,32982.40,33339.60,32744.20
17/12/2019,32982.40,33458.60,33577.70,32803.70
16/12/2019,33637.20,33994.40,33994.40,33577.70
13/12/2019,33994.40,34054.00,34232.60,33875.40
12/12/2019,33934.90,33815.80,34054.00,33756.30
11/12/2019,33637.20,33041.90,33696.80,32863.30
10/12/2019,33041.90,32922.80,33220.50,32625.10
09/12/2019,32922.80,32863.30,33220.50,32744.20
06/12/2019,32744.20,32744.20,32982.40,32565.60
05/12/2019,32684.70,33041.90,33220.50,32625.10
04/12/2019,32982.40,32446.50,33041.90,32148.90
03/12/2019,32446.50,32267.90,32863.30,31732.10
02/12/2019,32506.10,33637.20,33637.20,32506.10
29/11/2019,33577.70,33339.60,33815.80,33220.50
28/11/2019,33339.60,33875.40,33875.40,33220.50
